ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
53621375,285949253,2025-10-07 19:17:43+05:30,,0,0,234000,285949253,3,0.01,3959.55,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53621427,285949307,2025-10-07 19:18:43+05:30,,1,1,234000,285949253,4,0.01,3958.77,0.0,0.0,-0.78,0.0,XAUUSD.s,[sl 3958.77],
53621445,285949326,2025-10-07 19:18:48+05:30,,0,0,234000,285949326,3,0.01,3958.86,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53621465,285949343,2025-10-07 19:19:01+05:30,,1,1,234000,285949326,4,0.01,3958.05,0.0,0.0,-0.81,0.0,XAUUSD.s,[sl 3958.05],
53621773,285949655,2025-10-07 19:19:52+05:30,,0,0,234000,285949655,3,0.01,3959.33,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53621835,285949722,2025-10-07 19:20:56+05:30,,0,0,234000,285949722,3,0.01,3959.11,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53621929,285949823,2025-10-07 19:21:59+05:30,,1,1,234000,285949722,5,0.01,3959.65,0.0,0.0,0.54,0.0,XAUUSD.s,[tp 3959.65],
53621969,285949865,2025-10-07 19:22:14+05:30,,1,1,234000,285949655,5,0.01,3960.06,0.0,0.0,0.73,0.0,XAUUSD.s,[tp 3959.83],
53622139,285950034,2025-10-07 19:23:00+05:30,,0,0,234000,285950034,3,0.01,3960.44,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53622307,285950201,2025-10-07 19:23:47+05:30,,1,1,234000,285950034,5,0.01,3961.07,0.0,0.0,0.63,0.0,XAUUSD.s,[tp 3961.06],
53622793,285950682,2025-10-07 19:24:05+05:30,,0,0,234000,285950682,3,0.01,3962.05,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53623162,285951062,2025-10-07 19:25:08+05:30,,1,1,234000,285950682,4,0.01,3961.36,0.0,0.0,-0.69,0.0,XAUUSD.s,[sl 3961.36],
53623169,285951067,2025-10-07 19:25:09+05:30,,0,0,234000,285951067,3,0.01,3961.48,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53623239,285951138,2025-10-07 19:25:44+05:30,,1,1,234000,285951067,4,0.01,3960.68,0.0,0.0,-0.8,0.0,XAUUSD.s,[sl 3960.68],
53623422,285951324,2025-10-07 19:26:17+05:30,,0,0,234000,285951324,3,0.01,3960.27,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53623491,285951391,2025-10-07 19:26:33+05:30,,1,1,234000,285951324,4,0.01,3959.49,0.0,0.0,-0.78,0.0,XAUUSD.s,[sl 3959.49],
53624000,285951912,2025-10-07 19:28:21+05:30,,0,0,234000,285951912,3,0.01,3958.95,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53624045,285951959,2025-10-07 19:28:51+05:30,,1,1,234000,285951912,5,0.01,3959.6,0.0,0.0,0.65,0.0,XAUUSD.s,[tp 3959.58],
53624108,285952025,2025-10-07 19:29:26+05:30,,0,0,234000,285952025,3,0.01,3959.88,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53624346,285952279,2025-10-07 19:30:30+05:30,,0,0,234000,285952279,3,0.01,3960.13,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53624367,285952300,2025-10-07 19:30:48+05:30,,1,1,234000,285952279,4,0.01,3959.28,0.0,0.0,-0.85,0.0,XAUUSD.s,[sl 3959.28],
53624374,285952309,2025-10-07 19:30:50+05:30,,1,1,234000,285952025,4,0.01,3959.09,0.0,0.0,-0.79,0.0,XAUUSD.s,[sl 3959.09],
53624443,285952378,2025-10-07 19:31:35+05:30,,0,0,234000,285952378,3,0.01,3959.53,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53624475,285952412,2025-10-07 19:32:16+05:30,,1,1,234000,285952378,5,0.01,3960.05,0.0,0.0,0.52,0.0,XAUUSD.s,[tp 3960.05],
53624508,285952444,2025-10-07 19:32:39+05:30,,0,0,234000,285952444,3,0.01,3960.46,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53624571,285952495,2025-10-07 19:32:53+05:30,,1,1,234000,285952444,5,0.01,3960.91,0.0,0.0,0.45,0.0,XAUUSD.s,[tp 3960.90],
53624654,285952592,2025-10-07 19:33:43+05:30,,0,0,234000,285952592,3,0.01,3961.07,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53624790,285952732,2025-10-07 19:34:48+05:30,,0,0,234000,285952732,3,0.01,3960.86,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53624796,285952738,2025-10-07 19:34:51+05:30,,1,1,234000,285952592,4,0.01,3960.28,0.0,0.0,-0.79,0.0,XAUUSD.s,[sl 3960.28],
53624798,285952741,2025-10-07 19:34:51+05:30,,1,1,234000,285952732,4,0.01,3960.1,0.0,0.0,-0.76,0.0,XAUUSD.s,[sl 3960.10],
53624850,285952797,2025-10-07 19:35:52+05:30,,0,0,234000,285952797,3,0.01,3960.73,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53624944,285952903,2025-10-07 19:37:57+05:30,,0,0,234000,285952903,3,0.01,3960.73,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53624972,285952931,2025-10-07 19:38:13+05:30,,1,1,234000,285952903,4,0.01,3960.04,0.0,0.0,-0.69,0.0,XAUUSD.s,[sl 3960.04],
53624975,285952934,2025-10-07 19:38:13+05:30,,1,1,234000,285952797,4,0.01,3959.9,0.0,0.0,-0.83,0.0,XAUUSD.s,[sl 3959.90],
53625099,285953061,2025-10-07 19:39:01+05:30,,0,0,234000,285953061,3,0.01,3960.26,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53625143,285953108,2025-10-07 19:40:06+05:30,,0,0,234000,285953108,3,0.01,3959.92,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53625203,285953174,2025-10-07 19:41:10+05:30,,0,0,234000,285953174,3,0.01,3960.18,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53625231,285953202,2025-10-07 19:42:00+05:30,,1,1,234000,285953061,4,0.01,3959.51,0.0,0.0,-0.75,0.0,XAUUSD.s,[sl 3959.51],
53625279,285953253,2025-10-07 19:43:07+05:30,,1,1,234000,285953108,5,0.01,3960.57,0.0,0.0,0.65,0.0,XAUUSD.s,[tp 3960.55],
53625289,285953260,2025-10-07 19:43:10+05:30,,1,1,234000,285953174,5,0.01,3961.02,0.0,0.0,0.84,0.0,XAUUSD.s,[tp 3960.77],
53625537,285953508,2025-10-07 19:44:14+05:30,,0,0,234000,285953508,3,0.01,3961.35,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53625808,285953793,2025-10-07 19:45:19+05:30,,0,0,234000,285953793,3,0.01,3961.28,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53625954,285953942,2025-10-07 19:46:23+05:30,,0,0,234000,285953942,3,0.01,3961.49,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53625983,285953966,2025-10-07 19:46:43+05:30,,1,1,234000,285953793,5,0.01,3961.91,0.0,0.0,0.63,0.0,XAUUSD.s,[tp 3961.89],
53625998,285953981,2025-10-07 19:46:44+05:30,,1,1,234000,285953508,5,0.01,3961.98,0.0,0.0,0.63,0.0,XAUUSD.s,[tp 3961.97],
53626080,285954067,2025-10-07 19:47:27+05:30,,0,0,234000,285954067,3,0.01,3961.68,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53626168,285954156,2025-10-07 19:48:18+05:30,,1,1,234000,285954067,4,0.01,3960.9,0.0,0.0,-0.78,0.0,XAUUSD.s,[sl 3960.90],
53626173,285954161,2025-10-07 19:48:20+05:30,,1,1,234000,285953942,4,0.01,3960.71,0.0,0.0,-0.78,0.0,XAUUSD.s,[sl 3960.71],
53626185,285954173,2025-10-07 19:48:32+05:30,,0,0,234000,285954173,3,0.01,3960.79,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53626248,285954230,2025-10-07 19:49:02+05:30,,1,1,234000,285954173,4,0.01,3959.99,0.0,0.0,-0.8,0.0,XAUUSD.s,[sl 3959.99],
53629058,285957089,2025-10-07 20:00:02+05:30,,0,0,7654321,285957089,3,0.05,3958.09,0.0,0.0,0.0,0.0,XAUUSD.s,Gold SuperTrend ,
53630482,285958550,2025-10-07 20:07:37+05:30,,0,0,234000,285958550,3,0.01,3961.38,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53630578,285958646,2025-10-07 20:08:41+05:30,,0,0,234000,285958646,3,0.01,3961.62,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53630903,285958955,2025-10-07 20:09:15+05:30,,1,1,234000,285958550,5,0.01,3962.09,0.0,0.0,0.71,0.0,XAUUSD.s,[tp 3962.07],
53630921,285958975,2025-10-07 20:09:17+05:30,,1,1,234000,285958646,5,0.01,3962.23,0.0,0.0,0.61,0.0,XAUUSD.s,[tp 3962.22],
53631443,285959484,2025-10-07 20:10:24+05:30,,1,1,7654321,285957089,3,0.05,3962.72,0.0,0.0,23.15,0.0,XAUUSD.s,Gold SuperTrend ,
53631477,285959518,2025-10-07 20:10:46+05:30,,0,0,234000,285959518,3,0.01,3962.6,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53631519,285959558,2025-10-07 20:11:05+05:30,,1,1,234000,285959518,5,0.01,3963.46,0.0,0.0,0.86,0.0,XAUUSD.s,[tp 3963.22],
53631630,285959672,2025-10-07 20:11:50+05:30,,0,0,234000,285959672,3,0.01,3963.19,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53631747,285959790,2025-10-07 20:12:28+05:30,,1,1,7654321,285959672,3,0.01,3963.37,0.0,0.0,0.18,0.0,XAUUSD.s,Gold SuperTrend ,
53631814,285959859,2025-10-07 20:12:54+05:30,,0,0,234000,285959859,3,0.01,3963.89,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53632056,285960101,2025-10-07 20:13:58+05:30,,0,0,234000,285960101,3,0.01,3964.25,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53632133,285960183,2025-10-07 20:14:14+05:30,,1,1,234000,285959859,5,0.01,3964.54,0.0,0.0,0.65,0.0,XAUUSD.s,[tp 3964.50],
53632258,285960305,2025-10-07 20:14:32+05:30,,1,1,7654321,285960101,3,0.01,3964.73,0.0,0.0,0.48,0.0,XAUUSD.s,Gold SuperTrend ,
53632611,285960667,2025-10-07 20:15:02+05:30,,0,0,234000,285960667,3,0.01,3965.87,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53632747,285960804,2025-10-07 20:15:47+05:30,,1,1,234000,285960667,4,0.01,3965.12,0.0,0.0,-0.75,0.0,XAUUSD.s,[sl 3965.12],
53632838,285960896,2025-10-07 20:16:06+05:30,,0,0,234000,285960896,3,0.01,3966.03,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53632932,285960980,2025-10-07 20:16:19+05:30,,1,1,234000,285960896,5,0.01,3966.79,0.0,0.0,0.76,0.0,XAUUSD.s,[tp 3966.69],
53633232,285961291,2025-10-07 20:17:11+05:30,,0,0,234000,285961291,3,0.01,3967.06,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53633286,285961343,2025-10-07 20:17:34+05:30,,1,1,234000,285961291,4,0.01,3966.22,0.0,0.0,-0.84,0.0,XAUUSD.s,[sl 3966.22],
53633357,285961415,2025-10-07 20:18:15+05:30,,0,0,234000,285961415,3,0.01,3966.26,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53633539,285961657,2025-10-07 20:19:13+05:30,,1,1,234000,285961415,4,0.01,3965.47,0.0,0.0,-0.79,0.0,XAUUSD.s,[sl 3965.47],
53633599,285961717,2025-10-07 20:19:19+05:30,,0,0,234000,285961717,3,0.01,3965.45,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53633676,285961798,2025-10-07 20:19:52+05:30,,1,1,234000,285961717,4,0.01,3964.72,0.0,0.0,-0.73,0.0,XAUUSD.s,[sl 3964.72],
53633871,285961991,2025-10-07 20:20:23+05:30,,0,0,234000,285961991,3,0.01,3964.15,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53634210,285962329,2025-10-07 20:20:41+05:30,,1,1,234000,285961991,4,0.01,3963.62,0.0,0.0,-0.53,0.0,XAUUSD.s,[sl 3963.62],
53634376,285962499,2025-10-07 20:21:27+05:30,,0,0,234000,285962499,3,0.01,3963.31,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53634577,285962707,2025-10-07 20:22:12+05:30,,1,1,234000,285962499,5,0.01,3963.9,0.0,0.0,0.59,0.0,XAUUSD.s,[tp 3963.80],
53634644,285962774,2025-10-07 20:22:32+05:30,,0,0,234000,285962774,3,0.01,3964.14,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53634742,285962872,2025-10-07 20:23:25+05:30,,1,1,234000,285962774,5,0.01,3964.82,0.0,0.0,0.68,0.0,XAUUSD.s,[tp 3964.82],
53634774,285962905,2025-10-07 20:23:36+05:30,,0,0,234000,285962905,3,0.01,3965.08,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53634869,285963000,2025-10-07 20:23:55+05:30,,1,1,234000,285962905,5,0.01,3965.74,0.0,0.0,0.66,0.0,XAUUSD.s,[tp 3965.71],
53635148,285963277,2025-10-07 20:24:41+05:30,,0,0,234000,285963277,3,0.01,3965.89,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53635251,285963383,2025-10-07 20:25:46+05:30,,0,0,234000,285963383,3,0.01,3965.87,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53635270,285963405,2025-10-07 20:26:01+05:30,,1,1,234000,285963383,4,0.01,3965.1,0.0,0.0,-0.77,0.0,XAUUSD.s,[sl 3965.10],
53635334,285963467,2025-10-07 20:26:34+05:30,,1,1,234000,285963277,5,0.01,3966.38,0.0,0.0,0.49,0.0,XAUUSD.s,[tp 3966.38],
53635386,285963518,2025-10-07 20:26:49+05:30,,0,0,234000,285963518,3,0.01,3967.02,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53635580,285963710,2025-10-07 20:27:05+05:30,,1,1,234000,285963518,5,0.01,3967.7,0.0,0.0,0.68,0.0,XAUUSD.s,[tp 3967.62],
53636113,285964242,2025-10-07 20:27:53+05:30,,0,0,234000,285964242,3,0.01,3968.49,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53636687,285964819,2025-10-07 20:28:57+05:30,,0,0,234000,285964819,3,0.01,3968.15,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53636705,285964837,2025-10-07 20:29:05+05:30,,1,1,234000,285964242,4,0.01,3967.71,0.0,0.0,-0.78,0.0,XAUUSD.s,[sl 3967.71],
53636720,285964852,2025-10-07 20:29:07+05:30,,1,1,234000,285964819,4,0.01,3967.36,0.0,0.0,-0.79,0.0,XAUUSD.s,[sl 3967.36],
53637103,285965234,2025-10-07 20:29:35+05:30,,0,0,7654321,285965234,3,0.05,3967.58,0.0,0.0,0.0,0.0,XAUUSD.s,Gold SuperTrend ,
53637459,285965605,2025-10-07 20:30:02+05:30,,0,0,234000,285965605,3,0.01,3967.31,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53637506,285965653,2025-10-07 20:30:19+05:30,,1,1,234000,285965605,5,0.01,3967.89,0.0,0.0,0.58,0.0,XAUUSD.s,[tp 3967.74],
53637794,285965937,2025-10-07 20:31:06+05:30,,0,0,234000,285965937,3,0.01,3968.39,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53637844,285965987,2025-10-07 20:31:43+05:30,,1,1,7654321,285965234,3,0.05,3968.43,0.0,0.0,4.25,0.0,XAUUSD.s,Gold SuperTrend ,
53637852,285965995,2025-10-07 20:31:47+05:30,,1,1,7654321,285965937,3,0.01,3968.36,0.0,0.0,-0.03,0.0,XAUUSD.s,Gold SuperTrend ,
53638096,285966242,2025-10-07 20:32:10+05:30,,0,0,234000,285966242,3,0.01,3969.4,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53638172,285966317,2025-10-07 20:32:28+05:30,,1,1,234000,285966242,4,0.01,3968.71,0.0,0.0,-0.69,0.0,XAUUSD.s,[sl 3968.71],
53638357,285966502,2025-10-07 20:33:16+05:30,,0,0,234000,285966502,3,0.01,3968.9,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53638460,285966606,2025-10-07 20:33:51+05:30,,1,1,7654321,285966502,3,0.01,3968.55,0.0,0.0,-0.35,0.0,XAUUSD.s,Gold SuperTrend ,
53638487,285966639,2025-10-07 20:34:20+05:30,,0,0,234000,285966639,3,0.01,3968.75,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53638598,285966750,2025-10-07 20:34:57+05:30,,1,1,234000,285966639,5,0.01,3969.45,0.0,0.0,0.7,0.0,XAUUSD.s,[tp 3969.43],
53638969,285967123,2025-10-07 20:35:24+05:30,,0,0,234000,285967123,3,0.01,3970.22,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53639051,285967205,2025-10-07 20:35:52+05:30,,1,1,234000,285967123,4,0.01,3969.46,0.0,0.0,-0.76,0.0,XAUUSD.s,[sl 3969.46],
53639215,285967368,2025-10-07 20:36:28+05:30,,0,0,234000,285967368,3,0.01,3970.25,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53639375,285967534,2025-10-07 20:37:32+05:30,,0,0,234000,285967534,3,0.01,3969.81,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53639378,285967537,2025-10-07 20:37:34+05:30,,1,1,234000,285967368,4,0.01,3969.54,0.0,0.0,-0.71,0.0,XAUUSD.s,[sl 3969.54],
53639523,285967684,2025-10-07 20:37:56+05:30,,1,1,7654321,285967534,3,0.01,3969.75,0.0,0.0,-0.06,0.0,XAUUSD.s,Gold SuperTrend ,
53639766,285967927,2025-10-07 20:38:37+05:30,,0,0,234000,285967927,3,0.01,3969.83,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53639837,285967999,2025-10-07 20:39:07+05:30,,1,1,234000,285967927,4,0.01,3969.04,0.0,0.0,-0.79,0.0,XAUUSD.s,[sl 3969.04],
53639953,285968115,2025-10-07 20:39:43+05:30,,0,0,234000,285968115,3,0.01,3970.01,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53640072,285968234,2025-10-07 20:39:58+05:30,,1,1,234000,285968115,5,0.01,3970.63,0.0,0.0,0.62,0.0,XAUUSD.s,[tp 3970.62],
53640509,285968672,2025-10-07 20:40:47+05:30,,0,0,234000,285968672,3,0.01,3969.61,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53640648,285968812,2025-10-07 20:41:20+05:30,,1,1,234000,285968672,5,0.01,3970.25,0.0,0.0,0.64,0.0,XAUUSD.s,[tp 3970.20],
53640770,285968935,2025-10-07 20:41:51+05:30,,0,0,234000,285968935,3,0.01,3970.52,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53640809,285968975,2025-10-07 20:42:00+05:30,,1,1,7654321,285968935,3,0.01,3970.13,0.0,0.0,-0.39,0.0,XAUUSD.s,Gold SuperTrend ,
53641219,285969386,2025-10-07 20:42:56+05:30,,0,0,234000,285969386,3,0.01,3971.43,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53641254,285969420,2025-10-07 20:43:01+05:30,,1,1,234000,285969386,4,0.01,3970.74,0.0,0.0,-0.69,0.0,XAUUSD.s,[sl 3970.74],
53641835,285969999,2025-10-07 20:44:00+05:30,,0,0,234000,285969999,3,0.01,3970.54,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53641854,285970018,2025-10-07 20:44:04+05:30,,1,1,7654321,285969999,3,0.01,3970.54,0.0,0.0,0.0,0.0,XAUUSD.s,Gold SuperTrend ,
53642103,285970274,2025-10-07 20:45:05+05:30,,0,0,234000,285970274,3,0.01,3970.89,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53642133,285970305,2025-10-07 20:45:11+05:30,,1,1,234000,285970274,5,0.01,3971.31,0.0,0.0,0.42,0.0,XAUUSD.s,[tp 3971.22],
53642715,285970884,2025-10-07 20:46:08+05:30,,0,0,7654321,285970884,3,0.05,3971.93,0.0,0.0,0.0,0.0,XAUUSD.s,Gold SuperTrend ,
53642766,285970935,2025-10-07 20:46:23+05:30,,0,0,234000,285970935,3,0.01,3972.04,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53642822,285970990,2025-10-07 20:46:32+05:30,,1,1,234000,285970935,4,0.01,3971.26,0.0,0.0,-0.78,0.0,XAUUSD.s,[sl 3971.26],
53643017,285971184,2025-10-07 20:47:27+05:30,,0,0,234000,285971184,3,0.01,3972.16,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53643215,285971383,2025-10-07 20:47:58+05:30,,1,1,234000,285971184,4,0.01,3971.48,0.0,0.0,-0.68,0.0,XAUUSD.s,[sl 3971.48],
53643256,285971426,2025-10-07 20:48:19+05:30,,1,1,7654321,285970884,3,0.05,3971.99,0.0,0.0,0.3,0.0,XAUUSD.s,Gold SuperTrend ,
53643294,285971463,2025-10-07 20:48:31+05:30,,0,0,234000,285971463,3,0.01,3971.85,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53643344,285971517,2025-10-07 20:49:02+05:30,,1,1,234000,285971463,4,0.01,3971.26,0.0,0.0,-0.59,0.0,XAUUSD.s,[sl 3971.26],
53643417,285971591,2025-10-07 20:49:35+05:30,,0,0,234000,285971591,3,0.01,3971.79,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53643441,285971617,2025-10-07 20:49:40+05:30,,1,1,234000,285971591,4,0.01,3970.9,0.0,0.0,-0.89,0.0,XAUUSD.s,[sl 3970.90],
53645127,285973303,2025-10-07 20:51:39+05:30,,0,0,234000,285973303,3,0.01,3969.29,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53645151,285973327,2025-10-07 20:51:49+05:30,,1,1,234000,285973303,4,0.01,3968.64,0.0,0.0,-0.65,0.0,XAUUSD.s,[sl 3968.64],
53648365,285976645,2025-10-07 21:02:24+05:30,,0,0,7654321,285976645,3,0.05,3966.84,0.0,0.0,0.0,0.0,XAUUSD.s,Gold SuperTrend ,
53649772,285978076,2025-10-07 21:06:41+05:30,,1,1,7654321,285976645,3,0.05,3969.83,0.0,0.0,14.95,0.0,XAUUSD.s,Gold SuperTrend ,
53649779,285978083,2025-10-07 21:06:44+05:30,,0,0,234000,285978083,3,0.01,3970.13,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53649811,285978116,2025-10-07 21:07:01+05:30,,1,1,234000,285978083,4,0.01,3969.38,0.0,0.0,-0.75,0.0,XAUUSD.s,[sl 3969.38],
53650349,285978653,2025-10-07 21:08:45+05:30,,0,0,7654321,285978653,3,0.05,3971.04,0.0,0.0,0.0,0.0,XAUUSD.s,Gold SuperTrend ,
53650358,285978728,2025-10-07 21:08:51+05:30,,0,0,234000,285978728,3,0.01,3971.3,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53650473,285978843,2025-10-07 21:09:49+05:30,,1,1,234000,285978728,4,0.01,3970.53,0.0,0.0,-0.77,0.0,XAUUSD.s,[sl 3970.53],
53650520,285978891,2025-10-07 21:09:55+05:30,,0,0,234000,285978891,3,0.01,3970.69,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53650573,285978946,2025-10-07 21:10:11+05:30,,1,1,234000,285978891,5,0.01,3971.45,0.0,0.0,0.76,0.0,XAUUSD.s,[tp 3971.34],
53650772,285979147,2025-10-07 21:10:56+05:30,,1,1,7654321,285978653,3,0.05,3970.89,0.0,0.0,-0.75,0.0,XAUUSD.s,Gold SuperTrend ,
53650779,285979156,2025-10-07 21:11:01+05:30,,0,0,234000,285979156,3,0.01,3971.26,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53650803,285979185,2025-10-07 21:11:08+05:30,,1,1,234000,285979156,4,0.01,3970.41,0.0,0.0,-0.85,0.0,XAUUSD.s,[sl 3970.41],
53651144,285979529,2025-10-07 21:12:05+05:30,,0,0,234000,285979529,3,0.01,3971.7,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53651364,285979737,2025-10-07 21:12:24+05:30,,1,1,234000,285979529,5,0.01,3972.29,0.0,0.0,0.59,0.0,XAUUSD.s,[tp 3972.28],
53651629,285979994,2025-10-07 21:12:59+05:30,,0,0,7654321,285979994,3,0.05,3972.44,0.0,0.0,0.0,0.0,XAUUSD.s,Gold SuperTrend ,
53651671,285980038,2025-10-07 21:13:08+05:30,,0,0,234000,285980038,3,0.01,3972.47,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53651706,285980077,2025-10-07 21:13:25+05:30,,1,1,234000,285980038,4,0.01,3971.68,0.0,0.0,-0.79,0.0,XAUUSD.s,[sl 3971.68],
53652310,285980695,2025-10-07 21:15:03+05:30,,1,1,7654321,285979994,3,0.05,3973.6,0.0,0.0,5.8,0.0,XAUUSD.s,Gold SuperTrend ,
53652327,285980715,2025-10-07 21:15:11+05:30,,0,0,234000,285980715,3,0.01,3973.24,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53652355,285980743,2025-10-07 21:15:19+05:30,,1,1,234000,285980715,5,0.01,3973.91,0.0,0.0,0.67,0.0,XAUUSD.s,[tp 3973.85],
53652485,285980879,2025-10-07 21:16:13+05:30,,0,0,234000,285980879,3,0.01,3974.19,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53652495,285980957,2025-10-07 21:16:22+05:30,,1,1,234000,285980879,4,0.01,3973.42,0.0,0.0,-0.77,0.0,XAUUSD.s,[sl 3973.42],
53652641,285981103,2025-10-07 21:17:14+05:30,,0,0,234000,285981103,3,0.01,3973.55,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53652715,285981177,2025-10-07 21:17:42+05:30,,1,1,234000,285981103,4,0.01,3972.77,0.0,0.0,-0.78,0.0,XAUUSD.s,[sl 3972.77],
53652902,285981372,2025-10-07 21:18:16+05:30,,0,0,234000,285981372,3,0.01,3972.52,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
53652923,285981391,2025-10-07 21:18:22+05:30,,1,1,234000,285981372,5,0.01,3973.17,0.0,0.0,0.65,0.0,XAUUSD.s,[tp 3973.17],
53653117,285981587,2025-10-07 21:19:05+05:30,,0,0,7654321,285981587,3,0.05,3974.15,0.0,0.0,0.0,0.0,XAUUSD.s,Gold SuperTrend ,
53653268,285981734,2025-10-07 21:19:18+05:30,,0,0,234000,285981734,3,0.01,3974.8,0.0,0.0,0.0,0.0,XAUUSD.s,GoldFlash Scalpe,
